"annotation_id","annotator","created_at","id","image","label","lead_time","text","text_type","updated_at"
2194,"1","2025-02-21T00:51:27.227781Z",597843,"/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000075663.jpg","[{""x"":9.464285714285714,""y"":15.178571428571427,""width"":8.399553571428571,""height"":14.464285714285715,""rotation"":0,""rectanglelabels"":[""bottle""],""original_width"":640,""original_height"":424}]",55.931,"A children play area absent of any children.","情感分析","2025-02-21T04:54:10.014469Z"
2195,"1","2025-02-21T00:51:27.227781Z",597844,"/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000079472.jpg","[{""x"":37.42986417319235,""y"":44.92405687059675,""width"":38.32786256312206,""height"":22.79609203338623,""rotation"":0,""rectanglelabels"":[""tv""],""original_width"":640,""original_height"":481},{""x"":68.31166294642857,""y"":28.92857142857143,""width"":24.559988839285708,""height"":37.5,""rotation"":0,""rectanglelabels"":[""tv""],""original_width"":640,""original_height"":481}]",22.697,"A laptop, monitor, printer and tablet on a desk.","实体提及","2025-02-21T04:54:18.292877Z"
2196,"1","2025-02-21T00:51:27.227781Z",597845,"/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000081505.jpg","[{""x"":1.7763568394002505e-15,""y"":42.25408009120396,""width"":113.65648040965313,""height"":19.0339994430542,""rotation"":0,""rectanglelabels"":[""airplane""],""original_width"":640,""original_height"":427}]",8.672,"The plane is flying through a clear blue sky.  ","情感分析","2025-02-21T04:54:24.850661Z"
2197,"1","2025-02-21T00:51:27.227781Z",597846,"/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000082673.jpg","[{""x"":30,""y"":28.92857142857143,""width"":67.85714285714283,""height"":61.96428571428571,""rotation"":0,""rectanglelabels"":[""car""],""original_width"":480,""original_height"":640}]",69.288,"A small car sits parked in front of a scooter. ","场景描述","2025-02-21T04:54:35.942091Z"
2198,"1","2025-02-21T00:51:27.227781Z",597847,"/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000085145.jpg","[{""x"":-6.861155597052454,""y"":45.58357443128314,""width"":106.86115559705247,""height"":22.648105621337887,""rotation"":0,""rectanglelabels"":[""airplane""],""original_width"":640,""original_height"":480}]",15.605999999999998,"An airplane flying in a blue sky with it's landing gear down.","场景描述","2025-02-21T04:54:47.585186Z"
2199,"1","2025-02-21T00:51:27.227781Z",597848,"/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000085316.jpg","[{""x"":105.05456857142859,""y"":35.80690145492554,""width"":8.79778181096311,""height"":15.82042932510376,""rotation"":0,""rectanglelabels"":[""person""],""original_width"":640,""original_height"":436},{""x"":70.4497230404714,""y"":40.471941402980306,""width"":19.091737983935943,""height"":36.57038348061697,""rotation"":0,""rectanglelabels"":[""person""],""original_width"":640,""original_height"":436},{""x"":125.72927720652811,""y"":37.899541854858384,""width"":9.84870143515809,""height"":14.283933639526374,""rotation"":0,""rectanglelabels"":[""person""],""original_width"":640,""original_height"":436},{""x"":54.13504464285713,""y"":34.285714285714285,""width"":25.060267857142854,""height"":42.85714285714287,""rotation"":0,""rectanglelabels"":[""person""],""original_width"":640,""original_height"":436}]",46.608000000000004,"a family stands outside their home by horses. ","场景描述","2025-02-21T04:54:55.303634Z"
2200,"1","2025-02-21T00:51:27.227781Z",597849,"/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000090732.jpg","[{""x"":32.70210784268882,""y"":16.38190269470215,""width"":42.48601480166862,""height"":69.15868759155273,""rotation"":0,""rectanglelabels"":[""person""],""original_width"":426,""original_height"":640}]",16.171,"A little girl standing on a chair mixing something in a bowl.","场景描述","2025-02-21T04:55:03.893053Z"
2201,"1","2025-02-21T00:51:27.227781Z",597850,"/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000092678.jpg","[{""x"":44.50280904658224,""y"":49.134014333997456,""width"":28.600816927693224,""height"":31.704843044281006,""rotation"":0,""rectanglelabels"":[""person""],""original_width"":640,""original_height"":473}]",13.826999999999998,"Man and woman standing on the beach in the process of flying a kite. ","场景描述","2025-02-21T04:55:15.597002Z"
2202,"1","2025-02-21T00:51:27.227781Z",597851,"/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000093959.jpg","[{""x"":26.607633139545523,""y"":48.762359625,""width"":40.34932692659544,""height"":5.04510878930664,""rotation"":0,""rectanglelabels"":[""sink""],""original_width"":480,""original_height"":640},{""x"":28.554206151314588,""y"":48.858957290649414,""width"":20.301577637290492,""height"":3.1526374816894536,""rotation"":0,""rectanglelabels"":[""sink""],""original_width"":480,""original_height"":640}]",12.760000000000002,"A white kitchen with marble countertops and stone floors.","场景描述","2025-02-21T04:55:27.208918Z"
2203,"1","2025-02-21T00:51:27.228778Z",597852,"/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000097790.jpg","[{""x"":30.990235947334238,""y"":55.282604694366455,""width"":28.707338998691817,""height"":13.33534002304077,""rotation"":0,""rectanglelabels"":[""airplane""],""original_width"":640,""original_height"":427},{""x"":22.13277990979947,""y"":38.7313563483102,""width"":37.78752275596458,""height"":10.57732105255127,""rotation"":0,""rectanglelabels"":[""airplane""],""original_width"":640,""original_height"":427}]",15.683,"Two aircraft flying, one a jet and one a propeller plane.","{""choices"":[""场景描述"",""实体提及""]}","2025-02-21T04:55:38.731567Z"
2204,"1","2025-02-21T00:51:27.250647Z",597853,"/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000099389.jpg","[{""x"":-4.440892098500626e-15,""y"":55.06013734000069,""width"":73.43542737759809,""height"":35.471343994140625,""rotation"":0,""rectanglelabels"":[""motorcycle""],""original_width"":640,""original_height"":533}]",12.830000000000002,"A motorcycle parked in front of a graffiti covered building.","场景描述","2025-02-21T04:55:48.939733Z"
2205,"1","2025-02-21T00:51:27.250647Z",597854,"/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000100138.jpg","[{""x"":3.514953184462822,""y"":6.732759475708009,""width"":96.84239550552547,""height"":88.60966682434082,""rotation"":0,""rectanglelabels"":[""motorcycle""],""original_width"":480,""original_height"":640}]",2.43,"A black motorcycle parked in front of trees.","","2025-02-21T01:03:18.178986Z"
2206,"1","2025-02-21T00:51:27.250647Z",597855,"/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000102625.jpg","[{""x"":2.886579864025407e-15,""y"":64.27235739571707,""width"":37.05419321529201,""height"":28.502836227416996,""rotation"":0,""rectanglelabels"":[""tv""],""original_width"":640,""original_height"":480}]",23.094,"An empty kitchen filled with dishes and appliances.","","2025-02-21T01:03:43.260689Z"
2207,"1","2025-02-21T00:51:27.250647Z",597856,"/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000104326.jpg","[{""x"":48.74999999999999,""y"":56.07142857142857,""width"":29.866071428571423,""height"":33.03571428571429,""rotation"":0,""rectanglelabels"":[""chair""],""original_width"":640,""original_height"":480}]",39.791,"A pinewood and green modern themed kitchen area.","场景描述","2025-02-21T04:55:57.823149Z"
2208,"1","2025-02-21T00:51:27.250647Z",597857,"/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000106140.jpg","[{""x"":5.329070518200751e-15,""y"":49.307454313550664,""width"":113.6935088896919,""height"":22.57648706436158,""rotation"":0,""rectanglelabels"":[""airplane""],""original_width"":640,""original_height"":480}]",16.109,"An red and white airplane is in the cloudy sky.","{""choices"":[""场景描述"",""实体提及""]}","2025-02-21T04:56:11.843955Z"
2209,"1","2025-02-21T00:51:27.250647Z",597858,"/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000106900.jpg","[{""x"":55.76712271982947,""y"":3.948573384966169,""width"":25.214509271626174,""height"":43.10396671295166,""rotation"":0,""rectanglelabels"":[""person""],""original_width"":640,""original_height"":428},{""x"":23.166835811713256,""y"":23.93235887799944,""width"":18.106157718274304,""height"":35.36189079284667,""rotation"":0,""rectanglelabels"":[""person""],""original_width"":640,""original_height"":428}]",14.179,"A woman, man, and a dog standing in the snow. ","场景描述","2025-02-21T04:56:24.441744Z"
2210,"1","2025-02-21T00:51:27.250647Z",597859,"/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000107990.jpg","[{""x"":50.00877076624707,""y"":27.218076160975862,""width"":18.70628910824063,""height"":34.07294273376465,""rotation"":0,""rectanglelabels"":[""person""],""original_width"":640,""original_height"":427}]",12.339,"A small child climbs atop a large motorcycle","情感分析","2025-02-21T04:56:42.837920Z"
2211,"1","2025-02-21T00:51:27.250647Z",597860,"/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000108283.jpg","[{""x"":58.00718135175035,""y"":42.39600726536342,""width"":23.34244524846313,""height"":27.448158264160156,""rotation"":0,""rectanglelabels"":[""toilet""],""original_width"":426,""original_height"":640}]",33.342,"A rotten door leading into a restroom covered in filth.","场景描述","2025-02-21T04:56:52.970652Z"
2212,"1","2025-02-21T00:51:27.250647Z",597861,"/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000119964.jpg","[{""x"":26.197727319507464,""y"":50.63218797956194,""width"":42.32512212748829,""height"":29.09659385681153,""rotation"":0,""rectanglelabels"":[""person""],""original_width"":640,""original_height"":428}]",10.779,"A skateboarder sitting on the edge of an open field.","情感分析","2025-02-21T04:57:00.581357Z"
2213,"1","2025-02-21T00:51:27.251643Z",597862,"/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000120021.jpg","[{""x"":1.607142857142857,""y"":11.071428571428571,""width"":98.39285714285714,""height"":70.35714285714286,""rotation"":0,""rectanglelabels"":[""motorcycle""],""original_width"":640,""original_height"":480}]",40.284,"A motorcycle with a red seat is on top of a stand. ","{""choices"":[""场景描述"",""实体提及""]}","2025-02-21T04:57:42.881211Z"
2214,"1","2025-02-21T00:51:27.251643Z",597863,"/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000123843.jpg","[{""x"":7.4965076578323995,""y"":68.6351880972931,""width"":40.011539503897104,""height"":15.3358840942383,""rotation"":0,""rectanglelabels"":[""sink""],""original_width"":640,""original_height"":404}]",12.45,"A white bathroom has a white shower curtain.","场景描述","2025-02-21T04:57:52.143987Z"
2215,"1","2025-02-21T00:51:27.251643Z",597864,"/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000124766.jpg","[{""x"":0,""y"":3.8826847076416016,""width"":112.33026651922937,""height"":95.91546058654785,""rotation"":0,""rectanglelabels"":[""person""],""original_width"":480,""original_height"":640}]",9.886,"A man wearing a blue bow tie and a fedora hat in a car. ","{""choices"":[""场景描述"",""实体提及""]}","2025-02-21T04:58:03.667431Z"
2216,"1","2025-02-21T00:51:27.251643Z",597865,"/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000126657.jpg","[{""x"":56.34451129564915,""y"":36.24156134469169,""width"":12.739623737558547,""height"":15.817632675170898,""rotation"":0,""rectanglelabels"":[""person""],""original_width"":640,""original_height"":427},{""x"":129.11805771552986,""y"":28.68707180023194,""width"":3.4506161263173305,""height"":5.821237564086914,""rotation"":0,""rectanglelabels"":[""person""],""original_width"":640,""original_height"":427},{""x"":22.973888388283072,""y"":37.61043957301548,""width"":6.100328074685304,""height"":7.293615341186524,""rotation"":0,""rectanglelabels"":[""person""],""original_width"":640,""original_height"":427},{""x"":42.42770607298375,""y"":38.742592675345286,""width"":7.950543798942476,""height"":6.913866996765128,""rotation"":0,""rectanglelabels"":[""person""],""original_width"":640,""original_height"":427},{""x"":1.9005525754262995,""y"":38.37452377591815,""width"":9.483498209254257,""height"":8.297200202941895,""rotation"":0,""rectanglelabels"":[""person""],""original_width"":640,""original_height"":427},{""x"":85.9144347143955,""y"":40.22397313799177,""width"":9.51772506678131,""height"":12.183394432067871,""rotation"":0,""rectanglelabels"":[""person""],""original_width"":640,""original_height"":427}]",95.196,"A group of motorcycles drive down a city street.","场景描述","2025-02-21T04:58:12.347159Z"
2217,"1","2025-02-21T00:51:27.251643Z",597866,"/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000127585.jpg","[{""x"":63.01695300302487,""y"":44.04641832624164,""width"":15.660191698990042,""height"":12.502529961722248,""rotation"":0,""rectanglelabels"":[""book""],""original_width"":480,""original_height"":640},{""x"":1.3745618400120988e-15,""y"":24.485480444771827,""width"":35.576883713590455,""height"":5.594272613525378,""rotation"":0,""rectanglelabels"":[""book""],""original_width"":480,""original_height"":640},{""x"":34.32415499899371,""y"":75.5350399017334,""width"":11.375437966554454,""height"":4.647665023803711,""rotation"":0,""rectanglelabels"":[""book""],""original_width"":480,""original_height"":640},{""x"":33.083833442622954,""y"":66.98758261544366,""width"":30.192972092603437,""height"":6.454982757568353,""rotation"":0,""rectanglelabels"":[""book""],""original_width"":480,""original_height"":640},{""x"":2.6932390437844367,""y"":42.23445074898854,""width"":32.5588387720851,""height"":18.450516297886384,""rotation"":0,""rectanglelabels"":[""book""],""original_width"":480,""original_height"":640},{""x"":46.09720341774007,""y"":76.49161475045344,""width"":13.833611017088701,""height"":6.550050457135881,""rotation"":0,""rectanglelabels"":[""book""],""original_width"":480,""original_height"":640},{""x"":33.70903974022368,""y"":81.1924539293562,""width"":10.366857023931484,""height"":4.931706019810251,""rotation"":0,""rectanglelabels"":[""book""],""original_width"":480,""original_height"":640}]",77.738,"An office with a leather couch surrounded by books.","场景描述","2025-02-21T04:58:21.121883Z"
2218,"1","2025-02-21T00:51:27.251643Z",597867,"/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000132901.jpg","[{""x"":21.680779200247915,""y"":16.338610649108887,""width"":32.783542248906805,""height"":40.07228374481201,""rotation"":0,""rectanglelabels"":[""person""],""original_width"":454,""original_height"":640},{""x"":52.04874078898016,""y"":9.4120454788208,""width"":36.6581686765863,""height"":45.533366203308105,""rotation"":0,""rectanglelabels"":[""person""],""original_width"":454,""original_height"":640}]",7.715,"A man and a woman standing next to a motor cycle.","场景描述","2025-02-21T04:58:30.484509Z"
2219,"1","2025-02-21T00:51:27.251643Z",597868,"/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000133680.jpg","[{""x"":42.24200282219704,""y"":26.985857827322825,""width"":45.72845387514636,""height"":49.551662717546726,""rotation"":0,""rectanglelabels"":[""person""],""original_width"":640,""original_height"":463}]",18.648,"A man is sitting on a bench next to a bike.","{""choices"":[""场景描述"",""实体提及""]}","2025-02-21T04:58:39.575179Z"
2220,"1","2025-02-21T00:51:27.251643Z",597869,"/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000136783.jpg","[{""x"":60.550973932413655,""y"":74.95358943939206,""width"":35.0092939247292,""height"":24.707746505737305,""rotation"":0,""rectanglelabels"":[""toilet""],""original_width"":640,""original_height"":442}]",23.256999999999998,"A rock wall next to a green tiled room.","场景描述","2025-02-21T04:58:57.315271Z"
2221,"1","2025-02-21T00:51:27.251643Z",597870,"/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000136793.jpg","[{""x"":78.39285714285717,""y"":43.2142857142857,""width"":20.357142857142872,""height"":54.67857088361468,""rotation"":0,""rectanglelabels"":[""toilet""],""original_width"":612,""original_height"":612}]",28.911,"a toilet a toilet paper roll and a newspaper","场景描述","2025-02-21T04:59:14.652787Z"
2222,"1","2025-02-21T00:51:27.251643Z",597871,"/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000138599.jpg","[{""x"":-3.2561183813305137,""y"":13.940622465951103,""width"":103.25611838133051,""height"":62.04433917999268,""rotation"":0,""rectanglelabels"":[""motorcycle""],""original_width"":640,""original_height"":426}]",14.392,"A silver BMW motorcycle being posed for a picture.","实体提及","2025-02-21T04:59:31.370167Z"
2223,"1","2025-02-21T00:51:27.251643Z",597872,"/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000139011.jpg","[{""x"":44.41849190848215,""y"":59.016175951276495,""width"":30.877945124963414,""height"":39.70764977591379,""rotation"":0,""rectanglelabels"":[""person""],""original_width"":640,""original_height"":427},{""x"":3.840395925195768,""y"":62.70817756652828,""width"":50.23319903693098,""height"":35.55855887276789,""rotation"":0,""rectanglelabels"":[""person""],""original_width"":640,""original_height"":427}]",87.88,"People are waiting for the bus near a bus stop.","场景描述","2025-02-21T04:59:39.860500Z"
2224,"1","2025-02-21T00:51:27.251643Z",597873,"/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000139440.jpg","[{""x"":21.784671411007025,""y"":26.639068807874395,""width"":9.685658356081676,""height"":10.859992163521907,""rotation"":0,""rectanglelabels"":[""person""],""original_width"":640,""original_height"":426},{""x"":29.201964331454928,""y"":25.23828506469726,""width"":8.823623264142997,""height"":11.39861583709718,""rotation"":0,""rectanglelabels"":[""person""],""original_width"":640,""original_height"":426},{""x"":37.06569412553058,""y"":24.5972466468811,""width"":15.374155513575815,""height"":11.778888702392583,""rotation"":0,""rectanglelabels"":[""person""],""original_width"":640,""original_height"":426},{""x"":53.866694930565764,""y"":21.893808501107348,""width"":8.027209386892565,""height"":13.969612802777975,""rotation"":0,""rectanglelabels"":[""person""],""original_width"":640,""original_height"":426}]",43.815,"Six people in a boat rowing on a body of water.","场景描述","2025-02-21T04:59:48.418444Z"
2225,"1","2025-02-21T00:51:27.252640Z",597874,"/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000143370.jpg","[{""x"":57.422832694489166,""y"":63.855323791503906,""width"":37.5181961952942,""height"":36.099910736083984,""rotation"":0,""rectanglelabels"":[""toilet""],""original_width"":427,""original_height"":640},{""x"":7.242850453289666,""y"":62.13899612426758,""width"":44.62416780637076,""height"":12.874298095703123,""rotation"":0,""rectanglelabels"":[""sink""],""original_width"":427,""original_height"":640},{""x"":32.51839488116583,""y"":56.27010345458985,""width"":2.584717368632904,""height"":6.333560943603516,""rotation"":0,""rectanglelabels"":[""bottle""],""original_width"":427,""original_height"":640},{""x"":6.293212390336834,""y"":56.79636001586914,""width"":5.377772597015881,""height"":8.268756866455078,""rotation"":0,""rectanglelabels"":[""bottle""],""original_width"":427,""original_height"":640}]",11.03,"A bathroom with a poster of an ugly face above the toilette.","场景描述","2025-02-21T05:00:01.670208Z"
2226,"1","2025-02-21T00:51:27.252640Z",597875,"/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000145523.jpg","[{""x"":31.006631248170375,""y"":27.70047903060913,""width"":52.01100119383049,""height"":67.19539880752563,""rotation"":0,""rectanglelabels"":[""toilet""],""original_width"":480,""original_height"":640},{""x"":57.51177249524297,""y"":11.65270277432033,""width"":12.454316543471897,""height"":19.863892793655396,""rotation"":0,""rectanglelabels"":[""bottle""],""original_width"":480,""original_height"":640}]",12.027,"A photo of a toilet with items on the tank.","场景描述","2025-02-21T05:00:10.157258Z"
2227,"1","2025-02-21T00:51:27.252640Z",597876,"/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000147042.jpg","[{""x"":36.154813029447816,""y"":61.400818143572124,""width"":26.019276388914314,""height"":5.6451416015625,""rotation"":0,""rectanglelabels"":[""sink""],""original_width"":640,""original_height"":480},{""x"":76.20535714285714,""y"":41.785714285714285,""width"":10.714285714285708,""height"":34.64285714285713,""rotation"":0,""rectanglelabels"":[""chair""],""original_width"":640,""original_height"":480}]",25.174,"A kitchen refrigerator with numerous pictures held up by magnets, next to counters and a dining table and chairs.","情感分析","2025-02-21T05:00:36.813459Z"
2228,"1","2025-02-21T00:51:27.252640Z",597877,"/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000148766.jpg","[{""x"":66.39440031743999,""y"":27.46490376336234,""width"":29.23941333064988,""height"":29.767229557037357,""rotation"":0,""rectanglelabels"":[""vase""],""original_width"":640,""original_height"":480},{""x"":39.61221806617754,""y"":39.655825751168386,""width"":32.34300814411959,""height"":30.55873870849609,""rotation"":0,""rectanglelabels"":[""vase""],""original_width"":640,""original_height"":480},{""x"":0,""y"":14.362132549285883,""width"":11.522416376118358,""height"":18.56771741594588,""rotation"":0,""rectanglelabels"":[""vase""],""original_width"":640,""original_height"":480},{""x"":14.649233672881307,""y"":24.05690806252617,""width"":18.662676130022298,""height"":9.260840415954592,""rotation"":0,""rectanglelabels"":[""vase""],""original_width"":640,""original_height"":480},{""x"":7.862496655216251,""y"":31.522009372711178,""width"":35.4847499302455,""height"":42.8387291090829,""rotation"":0,""rectanglelabels"":[""vase""],""original_width"":640,""original_height"":480}]",100.42399999999998,"some white and blue porcelain designer toilet bowls","实体提及","2025-02-21T05:00:47.341335Z"
2229,"1","2025-02-21T00:51:27.252640Z",597878,"/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000153184.jpg","[{""x"":6.2172489379008774e-15,""y"":19.304383141653876,""width"":148.61094276017272,""height"":51.9329071044922,""rotation"":0,""rectanglelabels"":[""bird""],""original_width"":640,""original_height"":427}]",26.387,"Little birds sitting on the shoulder of a giraffe. ","实体提及","2025-02-21T05:00:58.151942Z"
2230,"1","2025-02-21T00:51:27.252640Z",597879,"/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000154324.jpg","[{""x"":55.33004153249414,""y"":68.57359886169434,""width"":43.235189183255265,""height"":31.410999298095703,""rotation"":0,""rectanglelabels"":[""toilet""],""original_width"":478,""original_height"":640},{""x"":47.47275333162134,""y"":86.48952211652482,""width"":30.39597950984339,""height"":12.755165100097656,""rotation"":0,""rectanglelabels"":[""toilet""],""original_width"":478,""original_height"":640}]",8.462,"An empty bathroom with a shower next to a toilet.","场景描述","2025-02-21T05:01:08.551337Z"
2231,"1","2025-02-21T00:51:27.252640Z",597880,"/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000155997.jpg","[{""x"":0.0004993947942586183,""y"":16.723634004592896,""width"":14.503393240220653,""height"":39.00086283683777,""rotation"":0,""rectanglelabels"":[""person""],""original_width"":640,""original_height"":480},{""x"":12.307067442275322,""y"":15.863885879516598,""width"":25.71068435418801,""height"":58.49726676940919,""rotation"":0,""rectanglelabels"":[""person""],""original_width"":640,""original_height"":480},{""x"":67.60164569077503,""y"":21.345219612121582,""width"":17.548122003988585,""height"":24.846415519714355,""rotation"":0,""rectanglelabels"":[""person""],""original_width"":640,""original_height"":480},{""x"":39.31119324731045,""y"":24.45734977722168,""width"":17.177051124304743,""height"":37.06967353820801,""rotation"":0,""rectanglelabels"":[""person""],""original_width"":640,""original_height"":480},{""x"":2.220446049250313e-16,""y"":23.133893694196427,""width"":9.972178796415307,""height"":19.6348476409912,""rotation"":0,""rectanglelabels"":[""person""],""original_width"":640,""original_height"":480},{""x"":56.71658804042556,""y"":24.711709703717908,""width"":15.914666848104508,""height"":19.958152770996094,""rotation"":0,""rectanglelabels"":[""person""],""original_width"":640,""original_height"":480}]",28.262999999999998,"A dog rides in a cart pulled by a man on a bike.","场景描述","2025-02-21T05:01:26.170427Z"
2232,"1","2025-02-21T00:51:27.252640Z",597881,"/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000156324.jpg","[{""x"":47.9356023355167,""y"":26.674601691109796,""width"":29.025933223250878,""height"":36.31461143493652,""rotation"":0,""rectanglelabels"":[""person""],""original_width"":640,""original_height"":480}]",42.647999999999996,"A woman takes a selfie in front of a bathroom mirror.","场景描述","2025-02-21T05:01:54.782497Z"
2233,"1","2025-02-21T00:51:27.252640Z",597882,"/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000158466.jpg","[{""x"":49.63735911007024,""y"":32.26259027208602,""width"":22.326631577137,""height"":42.78243473597932,""rotation"":0,""rectanglelabels"":[""person""],""original_width"":640,""original_height"":471}]",18.872999999999998,"A young man jumping up into the air to catch a Frisbee.","场景描述","2025-02-21T05:02:08.786595Z"
2234,"1","2025-02-21T00:51:27.252640Z",597883,"/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000162113.jpg","[{""x"":34.25379089784286,""y"":36.179539816720144,""width"":61.02564720135941,""height"":13.321504592895508,""rotation"":0,""rectanglelabels"":[""sink""],""original_width"":612,""original_height"":612}]",29.969,"A gas stove next to a stainless steel kitchen sink and countertop.","实体提及","2025-02-21T05:03:04.597113Z"
2235,"1","2025-02-21T00:51:27.253637Z",597884,"/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000162280.jpg","[{""x"":70.10748190957992,""y"":55.76575279235839,""width"":42.18261146992097,""height"":13.693351745605487,""rotation"":0,""rectanglelabels"":[""sink""],""original_width"":480,""original_height"":640}]",14.14,"A small bathroom with focus on the shower curtain.","实体提及","2025-02-21T05:03:24.831534Z"
2236,"1","2025-02-21T00:51:27.253637Z",597885,"/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000166003.jpg","[{""x"":7.5,""y"":50,""width"":31.07142857142857,""height"":15.17857142857143,""rotation"":0,""rectanglelabels"":[""book""],""original_width"":640,""original_height"":480}]",20.031,"A small room with a heater and a desk filled with clutter.","场景描述","2025-02-21T05:03:46.607756Z"
2237,"1","2025-02-21T00:51:27.253637Z",597886,"/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000172710.jpg","[{""x"":19.82997692385098,""y"":10.731047221592496,""width"":66.44988942202139,""height"":56.21419906616211,""rotation"":0,""rectanglelabels"":[""person""],""original_width"":640,""original_height"":512}]",26.817,"A woman kisses a man as they sit on a motorcycle.","场景描述","2025-02-21T05:04:06.439334Z"
2238,"1","2025-02-21T00:51:27.253637Z",597887,"/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000172851.jpg","[{""x"":1.19419642857143,""y"":19.464285714285694,""width"":97.68526785714288,""height"":51.07142857142849,""rotation"":0,""rectanglelabels"":[""airplane""],""original_width"":640,""original_height"":428}]",65.235,"A plane is shown taking off from an airstrip.","场景描述","2025-02-21T05:04:16.871887Z"
2239,"1","2025-02-21T00:51:27.253637Z",597888,"/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000175024.jpg","[{""x"":20.05323237613437,""y"":1.998401444325282e-15,""width"":48.11722981008491,""height"":57.9801511764917,""rotation"":0,""rectanglelabels"":[""person""],""original_width"":640,""original_height"":427}]",11.186,"A person sits on top of a motorcycle with a stuffed toy.","场景描述","2025-02-21T05:04:24.806772Z"
