image,text,label,x_min,y_min,x_max,y_max
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000102625.jpg,An empty kitchen filled with dishes and appliances.,bottle,407.669189453125,243.805908203125,419.7119141,265.96405029296875
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000102625.jpg,An empty kitchen filled with dishes and appliances.,bottle,247.3367919921875,230.74038696289065,258.2537841796875,266.8917541503906
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000102625.jpg,An empty kitchen filled with dishes and appliances.,bottle,301.360107421875,242.31109619140625,310.0068359,264.3500671386719
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000104326.jpg,A pinewood and green modern themed kitchen area.,chair,323.53271484375,288.8917236328125,352.16558837890625,335.9793701171875
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000104326.jpg,A pinewood and green modern themed kitchen area.,chair,410.148681640625,342.24432373046875,467.81976318359375,416.2112426757813
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000104326.jpg,A pinewood and green modern themed kitchen area.,chair,425.405517578125,279.7284545898437,485.9583740234375,419.91351318359375
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000104326.jpg,A pinewood and green modern themed kitchen area.,chair,322.989013671875,288.79168701171875,373.3653564453125,343.34991455078125
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000104326.jpg,A pinewood and green modern themed kitchen area.,chair,369.4526977539063,260.90887451171875,403.0814208984375,293.8162841796875
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000106140.jpg,An red and white airplane is in the cloudy sky.,airplane,11.830718994140623,234.4248504638672,497.302001953125,378.9143676757813
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000106900.jpg,"A woman, man, and a dog standing in the snow. ",person,365.0961608886719,18.413726806640625,472.7621154785156,294.27911376953125
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000106900.jpg,"A woman, man, and a dog standing in the snow. ",person,184.5892639160156,125.738525390625,261.9025573730469,352.0546264648437
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000107990.jpg,A small child climbs atop a large motorcycle,person,345.807373046875,115.90997314453124,425.6832275390625,333.976806640625
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000107990.jpg,A small child climbs atop a large motorcycle,person,241.30593872070312,132.6183319091797,267.7552185058594,166.13917541503906
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000108283.jpg,A rotten door leading into a restroom covered in filth.,toilet,254.56390380859372,294.19158935546875,354.23614501953125,469.85980224609375
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000119964.jpg,A skateboarder sitting on the edge of an open field.,person,238.32492065429688,216.617431640625,419.0531921386719,402.8356323242188
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000120021.jpg,A motorcycle with a red seat is on top of a stand. ,person,167.02511596679688,0.0326156616210937,238.0125732421875,101.36032104492188
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000120021.jpg,A motorcycle with a red seat is on top of a stand. ,person,53.76461791992188,0.0034866333007812,155.74221801757812,125.86536407470705
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000120021.jpg,A motorcycle with a red seat is on top of a stand. ,person,272.6488037109375,0.0708160400390625,393.29010009765625,121.0542449951172
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000120021.jpg,A motorcycle with a red seat is on top of a stand. ,person,272.45953369140625,0.3313446044921875,351.106689453125,120.75667572021484
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000123843.jpg,A white bathroom has a white shower curtain.,sink,77.38198852539062,275.2758178710937,248.23126220703125,373.4254760742188
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000124766.jpg,A man wearing a blue bow tie and a fedora hat in a car. ,person,0.0,24.84918212890625,479.6502380371094,638.7081298828125
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000126657.jpg,A group of motorcycles drive down a city street.,person,272.6410827636719,173.6602783203125,327.0392761230469,274.89312744140625
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000126657.jpg,A group of motorcycles drive down a city street.,person,371.3211364746094,167.10842895507812,397.9979553222656,240.6983337402344
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000126657.jpg,A group of motorcycles drive down a city street.,person,551.3341064453125,183.5972595214844,566.0682373046875,220.85317993164065
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000126657.jpg,A group of motorcycles drive down a city street.,person,384.9189453,160.99578857421875,417.74169921875,240.48150634765625
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000126657.jpg,A group of motorcycles drive down a city street.,person,150.49774169921875,161.84967041015625,176.546142578125,208.52880859375
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000126657.jpg,A group of motorcycles drive down a city street.,person,246.2515563964844,176.46109008789062,254.1846923828125,195.92416381835935
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000126657.jpg,A group of motorcycles drive down a city street.,person,165.39566040039062,171.38116455078125,199.344482421875,215.62991333007807
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000126657.jpg,A group of motorcycles drive down a city street.,person,150.5598907470703,162.1683807373047,191.05442810058597,215.2704620361328
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000126657.jpg,A group of motorcycles drive down a city street.,person,374.9943237304688,164.86199951171875,415.635009765625,242.83572387695312
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000127585.jpg,An office with a leather couch surrounded by books.,book,225.36572265625,438.468505859375,292.2347412109375,465.9132690429688
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000127585.jpg,An office with a leather couch surrounded by books.,book,224.5928649902344,441.2785034179688,294.1561584472656,477.0818481445313
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000127585.jpg,An office with a leather couch surrounded by books.,book,170.96414184570312,483.42425537109375,219.53726196289065,513.1693115234375
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000127585.jpg,An office with a leather couch surrounded by books.,book,171.743408203125,482.4698486328125,214.76556396484372,499.634033203125
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000127585.jpg,An office with a leather couch surrounded by books.,book,150.4179688,434.434814453125,223.42529296875,475.7467041015625
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000127585.jpg,An office with a leather couch surrounded by books.,book,354.9308166503906,475.5584716796875,395.4597473144531,502.9659423828125
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000127585.jpg,An office with a leather couch surrounded by books.,book,53.18346405029297,308.0147705078125,69.19303894042969,332.3837891
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000127585.jpg,An office with a leather couch surrounded by books.,book,218.18505859375,511.2606201171875,277.25457763671875,528.0380859
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000127585.jpg,An office with a leather couch surrounded by books.,book,172.40426635742188,529.9174194335938,216.67074584960935,547.7660522460938
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000132901.jpg,A man and a woman standing next to a motor cycle.,person,92.5769271850586,104.56710815429688,232.56265258789065,361.02972412109375
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000132901.jpg,A man and a woman standing next to a motor cycle.,person,222.2481231689453,60.237091064453125,378.7785034179688,351.650634765625
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000133680.jpg,A man is sitting on a bench next to a bike.,person,318.27862548828125,128.1380615234375,513.5391235351562,438.41156005859375
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000136783.jpg,A rock wall next to a green tiled room.,toilet,420.5632934570313,279.7029724121094,570.052978515625,437.8325500488281
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000136793.jpg,a toilet a toilet paper roll and a newspaper,toilet,482.0762634277344,263.1217041015625,600.5006713867188,597.7380981445312
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000136793.jpg,a toilet a toilet paper roll and a newspaper,toilet,476.7176818847656,28.31839942932129,599.2459716796875,597.1527709960938
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000138599.jpg,A silver BMW motorcycle being posed for a picture.,motorcycle,86.12030029296875,21.791412353515625,527.02392578125,418.8751831054688
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000139011.jpg,People are waiting for the bus near a bus stop.,person,396.1420593261719,273.3375244140625,471.0457458496094,425.9436645507813
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000139011.jpg,People are waiting for the bus near a bus stop.,person,208.99871826171875,264.5606689453125,313.3760986328125,424.975341796875
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000139011.jpg,People are waiting for the bus near a bus stop.,person,286.2337646484375,252.71746826171875,339.4598388671875,424.591552734375
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000139011.jpg,People are waiting for the bus near a bus stop.,person,500.5697326660156,292.38104248046875,565.9285888671875,427.0
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000139011.jpg,People are waiting for the bus near a bus stop.,person,326.7940673828125,270.57916259765625,362.4464111328125,425.1095581054688
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000139011.jpg,People are waiting for the bus near a bus stop.,person,132.24237060546875,277.56182861328125,182.74407958984372,427.0
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000139011.jpg,People are waiting for the bus near a bus stop.,person,27.590560913085938,281.33233642578125,85.90606689453125,426.6213989257813
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000139011.jpg,People are waiting for the bus near a bus stop.,person,189.16737365722656,288.6357422,221.1859893798828,419.89788818359375
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000139011.jpg,People are waiting for the bus near a bus stop.,person,170.69125366210938,290.538818359375,199.98880004882807,424.06842041015625
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000139011.jpg,People are waiting for the bus near a bus stop.,person,8.005386352539062,293.6490478515625,23.948230743408203,341.3228759765625
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000139011.jpg,People are waiting for the bus near a bus stop.,person,0.0402641296386718,286.0056457519531,11.624893188476562,359.4121398925781
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000139011.jpg,People are waiting for the bus near a bus stop.,person,560.7460327148438,290.2311706542969,576.4126586914062,333.3644714355469
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000139011.jpg,People are waiting for the bus near a bus stop.,person,381.8002624511719,272.1850891113281,403.1084899902344,415.1199645996094
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000139011.jpg,People are waiting for the bus near a bus stop.,person,218.5570068359375,284.9376220703125,240.6634826660156,315.4876708984375
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000139440.jpg,Six people in a boat rowing on a body of water.,person,152.9101563,113.34718322753906,192.74530029296875,163.4225616455078
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000139440.jpg,Six people in a boat rowing on a body of water.,person,186.1046142578125,105.5250244140625,227.33425903320312,162.47616577148438
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000139440.jpg,Six people in a boat rowing on a body of water.,person,314.08575439453125,103.140625,373.1043090820313,151.72784423828125
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000139440.jpg,Six people in a boat rowing on a body of water.,person,288.0074462890625,104.4033203,314.363525390625,143.886962890625
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000139440.jpg,Six people in a boat rowing on a body of water.,person,231.8636779785156,109.42237854003906,297.5113220214844,160.80726623535156
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000139440.jpg,Six people in a boat rowing on a body of water.,person,287.3627014160156,104.69180297851562,321.6388854980469,152.9544677734375
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000139440.jpg,Six people in a boat rowing on a body of water.,person,366.3109436035156,94.5229034423828,391.9591369628906,148.14573669433594
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000143370.jpg,A bathroom with a poster of an ugly face above the toilette.,toilet,245.19549560546875,408.674072265625,405.398193359375,639.7135009765625
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000143370.jpg,A bathroom with a poster of an ugly face above the toilette.,sink,30.926971435546875,397.6895751953125,221.47216796875,480.0850830078125
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000143370.jpg,A bathroom with a poster of an ugly face above the toilette.,bottle,138.85354614257812,360.128662109375,149.89028930664062,400.6634521484375
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000143370.jpg,A bathroom with a poster of an ugly face above the toilette.,bottle,26.87201690673828,363.4967041015625,49.835105895996094,416.416748046875
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000145523.jpg,A photo of a toilet with items on the tank.,toilet,132.3983154296875,177.28306579589844,354.4852905273437,607.3336181640625
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000145523.jpg,A photo of a toilet with items on the tank.,bottle,273.0252685546875,73.43444061279297,326.2052001953125,200.5633544921875
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000147042.jpg,"A kitchen refrigerator with numerous pictures held up by magnets, next to counters and a dining table and chairs.",sink,249.07009887695312,292.1207275390625,392.3387145996094,342.4981689453125
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000147042.jpg,"A kitchen refrigerator with numerous pictures held up by magnets, next to counters and a dining table and chairs.",sink,252.1716766357422,306.10809326171875,363.2739868164063,342.23699951171875
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000148766.jpg,some white and blue porcelain designer toilet bowls,vase,309.23846435546875,197.4896697998047,434.09075927734375,387.99993896484375
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000148766.jpg,some white and blue porcelain designer toilet bowls,vase,151.41604614257812,162.36871337890625,289.52069091796875,357.94464111328125
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000148766.jpg,some white and blue porcelain designer toilet bowls,toilet,0.0,91.91764831542967,34.90384292602539,158.1796112060547
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000148766.jpg,some white and blue porcelain designer toilet bowls,toilet,170.68572998046875,99.0404281616211,206.50457763671875,124.6919174194336
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000148766.jpg,some white and blue porcelain designer toilet bowls,toilet,18.517852783203125,79.67849731445312,71.90122985839844,138.9478759765625
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000148766.jpg,some white and blue porcelain designer toilet bowls,vase,425.8862915039063,135.17022705078125,583.053955078125,333.5459289550781
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000148766.jpg,some white and blue porcelain designer toilet bowls,toilet,33.57286071777344,201.7408599853516,185.09274291992188,354.765869140625
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000153184.jpg,Little birds sitting on the shoulder of a giraffe. ,bird,79.03439331054688,105.05647277832033,160.09432983398438,218.5565948486328
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000153184.jpg,Little birds sitting on the shoulder of a giraffe. ,bird,3.77398681640625,86.97662353515625,638.3427124023438,419.3472290039063
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000153184.jpg,Little birds sitting on the shoulder of a giraffe. ,bird,201.37860107421875,88.74215698242188,300.4902344,206.74685668945312
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000154324.jpg,An empty bathroom with a shower next to a toilet.,toilet,236.25927734375,438.87103271484375,420.87353515625,639.9014282226562
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000154324.jpg,An empty bathroom with a shower next to a toilet.,toilet,235.37811279296875,558.1043701171875,365.1689453,639.7374267578125
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000155997.jpg,A dog rides in a cart pulled by a man on a bike.,person,0.0021324157714843,107.03125762939452,61.93162155151367,356.63677978515625
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000155997.jpg,A dog rides in a cart pulled by a man on a bike.,person,52.551177978515625,101.52886962890624,162.33580017089844,475.911376953125
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000155997.jpg,A dog rides in a cart pulled by a man on a bike.,person,288.6590270996094,136.60940551757812,363.5895080566406,295.62646484375
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000155997.jpg,A dog rides in a cart pulled by a man on a bike.,person,167.85879516601562,156.52703857421875,241.20480346679688,393.77294921875
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000155997.jpg,A dog rides in a cart pulled by a man on a bike.,person,361.7132568359375,123.46173095703124,397.4715576171875,157.87063598632812
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000155997.jpg,A dog rides in a cart pulled by a man on a bike.,person,48.351932525634766,130.9140625,90.93313598632812,256.5770874023437
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000155997.jpg,A dog rides in a cart pulled by a man on a bike.,person,167.2642059326172,157.0120849609375,235.21983337402344,284.7442626953125
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000156324.jpg,A woman takes a selfie in front of a bathroom mirror.,person,339.64752197265625,127.28887939453124,463.5882568359375,359.702392578125
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000156324.jpg,A woman takes a selfie in front of a bathroom mirror.,sink,0.2234725952148437,423.0164794921875,91.3058624267578,479.6817626953125
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000156324.jpg,A woman takes a selfie in front of a bathroom mirror.,sink,193.025146484375,433.830322265625,565.4207763671875,479.75677490234375
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000156324.jpg,A woman takes a selfie in front of a bathroom mirror.,vase,171.40933227539062,330.73809814453125,202.8714599609375,367.6105346679688
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000158466.jpg,A young man jumping up into the air to catch a Frisbee.,person,364.5849609,153.90914916992188,459.919677734375,356.8595886230469
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000162113.jpg,A gas stove next to a stainless steel kitchen sink and countertop.,sink,233.95118713378903,228.1204833984375,494.53070068359375,313.37811279296875
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000162280.jpg,A small bathroom with focus on the shower curtain.,sink,299.35894775390625,356.9008178710937,479.4786987304688,444.5382690429688
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000162280.jpg,A small bathroom with focus on the shower curtain.,toilet,409.2052001953125,622.433837890625,479.35205078125,639.836669921875
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000166003.jpg,A small room with a heater and a desk filled with clutter.,book,582.5194091796875,351.77716064453125,639.6881103515625,374.93890380859375
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000172710.jpg,A woman kisses a man as they sit on a motorcycle.,person,304.57940673828125,67.47096252441406,505.8981323242188,451.16510009765625
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000172710.jpg,A woman kisses a man as they sit on a motorcycle.,person,227.41400146484372,62.96441650390625,511.155029296875,422.73529052734375
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000172851.jpg,A plane is shown taking off from an airstrip.,car,610.4941406,407.56146240234375,639.72607421875,423.9017333984375
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000175024.jpg,A person sits on top of a motorcycle with a stuffed toy.,person,165.49798583984375,0.326660156,370.9585571289063,371.3996276855469
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000175942.jpg,A street view with a plane flying ahead.,car,32.37278366088867,298.8944091796875,145.8430633544922,368.79925537109375
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000175942.jpg,A street view with a plane flying ahead.,car,0.0709342956542968,297.8465270996094,40.00286483764648,343.9056091308594
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000175942.jpg,A street view with a plane flying ahead.,car,215.1818389892578,313.557861328125,241.9467010498047,332.72613525390625
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000175942.jpg,A street view with a plane flying ahead.,car,176.41384887695312,312.05096435546875,200.89724731445312,330.6151123046875
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000175948.jpg,A tiny bathroom with only a toilet and a shelf.,toilet,185.78713989257807,312.48516845703125,275.35382080078125,437.0680541992188
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000175948.jpg,A tiny bathroom with only a toilet and a shelf.,toilet,161.58432006835938,170.50091552734375,277.7570495605469,441.0661010742188
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000175954.jpg,A work station in use inside an office.,tv,81.01170349121094,108.38394165039062,252.7244110107422,243.38107299804688
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000176828.jpg,A airplane banking to the right as it ascends into the sky,airplane,58.36335754394531,123.339599609375,563.1561889648438,344.83892822265625
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000178761.jpg,a couple of animals that are beside a fence,dog,357.559814453125,120.61590576171876,639.8975830078125,508.7022705078125
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000181586.jpg,A black and white cat sits near a window looking outside.,cat,0.625274658203125,127.70269775390624,386.9395446777344,439.598388671875
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000186697.jpg,A peson riding a bike down a long narrow road.,person,273.48077392578125,266.34033203125,326.43084716796875,402.0327758789063
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000186697.jpg,A peson riding a bike down a long narrow road.,person,274.638427734375,266.5950927734375,326.0184326171875,331.7779541015625
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000193622.jpg,An Indian man in religious attire sitting with a decorated cow.,person,20.05429077148437,55.44395446777344,478.4272155761719,538.408447265625
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000193680.jpg,Full grown cat laying down and sleeping on top of a car. ,cat,66.47760009765625,128.14666748046875,521.843505859375,285.20330810546875
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000196047.jpg,a bathroom with a toilet and a bath tub,sink,251.1854705810547,197.04345703125,492.1675415039063,259.015625
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000199951.jpg,A person on a motorcycle driving around a racetrack.,motorcycle,312.34234619140625,232.56866455078125,402.4000854492188,285.1322021484375
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000202658.jpg,An old toilet with a hello kitty cover top. ,toilet,10.025909423828123,268.0775146484375,276.4355469,591.7197266
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000202658.jpg,An old toilet with a hello kitty cover top. ,toilet,10.760986328125,85.13476563,384.365966796875,630.5489501953125
/data/local-files/?d=Users/Fiary/anaconda3/envs/label_studio/project/datas2/clean_data/coco2_images/000000202658.jpg,An old toilet with a hello kitty cover top. ,toilet,31.53475952148437,84.807373046875,382.3553771972656,474.6821899414063
